NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
2478,서울특별시 은평구 응암동,122-66,122,66,퍼스트빌리지,44.2,202311,29,"23,000",4,-,-,2016,응암로29길 23-16,-,중개거래,서울 은평구
2479,서울특별시 은평구 응암동,Aug-88,88,8,응암아네스트,18.8906,202312,9,"11,000",8,-,-,2014,은평로 123,-,중개거래,서울 은평구
2480,서울특별시 은평구 응암동,113-23,113,23,네오라이프,31.16,202312,25,"11,000",5,-,-,2002,불광천길 528,-,중개거래,서울 은평구
2481,서울특별시 은평구 응암동,599-2,599,2,영화캐슬,57.3,202401,8,"29,500",5,개인,개인,2018,응암로13길 11-2,-,중개거래,서울 은평구
2482,서울특별시 은평구 응암동,Jul-91,91,7,CJ드림시티,24.84,202401,31,"12,900",15,개인,개인,2004,은평로 91,-,중개거래,서울 은평구
2483,서울특별시 은평구 응암동,126-47,126,47,디우 아르떼,56.15,202402,5,"35,800",4,개인,개인,2020, ,-,중개거래,서울 은평구
2484,서울특별시 은평구 응암동,Aug-91,91,8,CJ드림시티,23.04,202402,19,"12,000",5,개인,개인,2004,은평로 85,-,중개거래,서울 은평구
2485,서울특별시 은평구 응암동,Jul-91,91,7,CJ드림시티,24.84,202403,2,"12,000",3,개인,개인,2004,은평로 91,-,중개거래,서울 은평구
2486,서울특별시 은평구 응암동,111-61,111,61,백명 TRENDY,37.835,202403,16,"13,000",10,개인,개인,2003,은평로 88,-,중개거래,서울 은평구
2487,서울특별시 은평구 응암동,Aug-91,91,8,CJ드림시티,41.14,202403,20,"17,500",13,개인,개인,2004,은평로 85,-,중개거래,서울 은평구
2488,서울특별시 은평구 응암동,111-61,111,61,백명 TRENDY,37.835,202404,3,"12,500",4,개인,개인,2003,은평로 88,-,중개거래,서울 은평구
2489,서울특별시 은평구 응암동,109-12,109,12,래디앙,17.98,202404,26,"8,000",3,개인,개인,2003,은평로8길 7-2,-,중개거래,서울 은평구
2490,서울특별시 은평구 역촌동,08월 15일,8,15,대상오피스텔,22.05,202305,20,"9,500",4,-,-,2004,연서로 110,-,중개거래,서울 은평구
2491,서울특별시 은평구 역촌동,83-25,83,25,(83-25),40.42,202308,14,"11,000",6,-,-,2002,연서로 29,-,직거래,-
2492,서울특별시 은평구 역촌동,83-25,83,25,(83-25),33.97,202308,28,"11,200",9,-,-,2002,연서로 29,-,직거래,-
2493,서울특별시 은평구 역촌동,41-55,41,55,예그리나 10차,29.9,202309,11,"22,250",2,-,-,2023,진흥로3길 2,-,직거래,-
2494,서울특별시 은평구 역촌동,41-55,41,55,예그리나 10차,29.9,202309,11,"22,600",5,-,-,2023,진흥로3길 2,-,직거래,-
2495,서울특별시 은평구 역촌동,41-55,41,55,예그리나 10차,29.57,202309,11,"22,350",5,-,-,2023,진흥로3길 2,-,직거래,-
2496,서울특별시 은평구 역촌동,41-55,41,55,예그리나 10차,29.57,202309,11,"22,350",3,-,-,2023,진흥로3길 2,-,직거래,-
2497,서울특별시 은평구 역촌동,41-55,41,55,예그리나 10차,29.57,202309,11,"21,950",2,-,-,2023,진흥로3길 2,-,직거래,-
2498,서울특별시 은평구 역촌동,41-55,41,55,예그리나 10차,29.9,202309,11,"22,600",3,-,-,2023,진흥로3길 2,-,직거래,-
2499,서울특별시 은평구 역촌동,41-55,41,55,예그리나 10차,29.9,202309,11,"22,600",4,-,-,2023,진흥로3길 2,-,직거래,-
2500,서울특별시 은평구 역촌동,41-55,41,55,예그리나 10차,29.57,202309,11,"22,350",4,-,-,2023,진흥로3길 2,-,직거래,-
2501,서울특별시 은평구 역촌동,Jun-85,85,6,(85-6),29.82,202309,13,"14,500",3,-,-,2014,은평로3길 20-2,-,중개거래,서울 은평구
2502,서울특별시 은평구 역촌동,39-36,39,36,해드림하우스,37.06,202310,4,"17,500",3,-,-,2018,진흥로1길 13-13,-,중개거래,서울 은평구
2503,서울특별시 은평구 역촌동,27-25,27,25,거장 노블레스,59.62,202402,1,"27,000",3,개인,개인,2015,진흥로9길 3-3,-,중개거래,서울 은평구
2504,서울특별시 은평구 신사동,30-51,30,51,아줄리움,28.81,202306,7,"29,000",10,-,-,2022,가좌로 310,-,직거래,-
2505,서울특별시 은평구 신사동,30-51,30,51,아줄리움,28.81,202307,18,"29,000",9,-,-,2022,가좌로 310,-,직거래,-
2506,서울특별시 은평구 신사동,30-51,30,51,아줄리움,28.81,202309,12,"26,000",5,-,-,2022,가좌로 310,-,직거래,-
2507,서울특별시 은평구 신사동,30-51,30,51,아줄리움,28.81,202309,13,"26,000",3,-,-,2022,가좌로 310,-,직거래,-
2508,서울특별시 은평구 신사동,30-51,30,51,아줄리움,28.81,202309,23,"30,000",11,-,-,2022,가좌로 310,-,직거래,-
2509,서울특별시 은평구 신사동,30-51,30,51,아줄리움,28.81,202309,23,"30,000",2,-,-,2022,가좌로 310,-,직거래,-
2510,서울특별시 은평구 신사동,30-51,30,51,아줄리움,29.45,202309,23,"26,000",3,-,-,2022,가좌로 310,-,직거래,-
2511,서울특별시 은평구 신사동,30-51,30,51,아줄리움,28.81,202309,23,"28,000",9,-,-,2022,가좌로 310,20231124,직거래,-
2512,서울특별시 은평구 신사동,30-51,30,51,아줄리움,28.81,202309,23,"26,000",4,-,-,2022,가좌로 310,-,직거래,-
2513,서울특별시 은평구 신사동,30-51,30,51,아줄리움,28.81,202309,23,"26,000",3,-,-,2022,가좌로 310,-,직거래,-
2514,서울특별시 은평구 신사동,30-51,30,51,아줄리움,28.81,202311,26,"34,000",9,-,-,2022,가좌로 310,-,직거래,-
2515,서울특별시 은평구 신사동,21-14,21,14,거성리젠시,49.24,202402,6,"33,800",3,개인,법인,2023,은평로 42,-,직거래,-
2516,서울특별시 은평구 신사동,21-14,21,14,거성리젠시,49.24,202403,24,"33,800",2,개인,법인,2023,은평로 42,-,직거래,-
2517,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202305,15,"12,700",15,-,-,2017,진관2로 15-8,-,중개거래,서울 은평구
2518,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202305,25,"12,500",11,-,-,2017,진관2로 15-8,-,중개거래,서울 은평구
2519,서울특별시 은평구 진관동,100-2,100,2,은평뉴타운 신한 헤센스마트,20.04,202305,30,"10,300",13,-,-,2017,통일로 1020,-,중개거래,서울 은평구
2520,서울특별시 은평구 진관동,60,60,0,은평뉴타운솔하임,18.717,202306,3,"13,300",3,-,-,2017, ,-,중개거래,서울 은평구
2521,서울특별시 은평구 진관동,100-2,100,2,은평뉴타운 신한 헤센스마트,20.04,202306,6,"10,000",3,-,-,2017,통일로 1020,-,중개거래,서울 은평구
2522,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202306,17,"12,000",4,-,-,2017,진관2로 15-8,-,중개거래,서울 은평구
2523,서울특별시 은평구 진관동,60,60,0,은평뉴타운솔하임,28.046,202306,19,"20,900",10,-,-,2017, ,-,직거래,-
2524,서울특별시 은평구 진관동,60,60,0,은평뉴타운솔하임,18.717,202306,20,"13,500",12,-,-,2017, ,-,중개거래,서울 은평구
2525,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202306,24,"12,200",9,-,-,2013,통일로 1010,-,중개거래,서울 은평구
2526,서울특별시 은평구 진관동,100-4,100,4,어드벤스힐 오피스텔,29.79,202306,24,"15,300",3,-,-,2013,진관1로 21-35,-,중개거래,서울 은평구
2527,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202307,1,"12,500",5,-,-,2017,진관2로 15-8,-,중개거래,서울 은평구
2528,서울특별시 은평구 진관동,60,60,0,은평뉴타운솔하임,18.717,202307,5,"14,250",10,-,-,2017, ,-,중개거래,서울 은평구
2529,서울특별시 은평구 진관동,100-6,100,6,메이플카운티2차,22.78,202307,7,"12,600",3,-,-,2015, ,-,직거래,-
2530,서울특별시 은평구 진관동,100-6,100,6,메이플카운티2차,22.78,202307,7,"12,600",3,-,-,2015, ,-,직거래,-
2531,서울특별시 은평구 진관동,100-6,100,6,메이플카운티2차,22.78,202307,7,"13,600",3,-,-,2015, ,-,직거래,-
2532,서울특별시 은평구 진관동,100-6,100,6,메이플카운티2차,22.78,202307,7,"13,000",3,-,-,2015, ,-,직거래,-
2533,서울특별시 은평구 진관동,100-6,100,6,메이플카운티2차,22.78,202307,7,"13,000",3,-,-,2015, ,-,직거래,-
2534,서울특별시 은평구 진관동,65,65,0,은평뉴타운엘크루,59.26,202307,16,"40,900",8,-,-,2017,진관3로 21,-,중개거래,서울 은평구
2535,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202307,17,"14,050",12,-,-,2013,통일로 1010,-,중개거래,서울 구로구 서울 은평구
2536,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202307,20,"12,800",14,-,-,2017,진관2로 15-8,-,중개거래,서울 은평구
2537,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.36,202307,21,"12,500",3,-,-,2013,통일로 1010,-,중개거래,서울 은평구
2538,서울특별시 은평구 진관동,100-2,100,2,은평뉴타운 신한 헤센스마트,27.82,202308,3,"24,700",14,-,-,2017,통일로 1020,-,중개거래,서울 은평구
2539,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202308,14,"12,000",5,-,-,2017,진관2로 15-8,-,중개거래,서울 은평구
2540,서울특별시 은평구 진관동,100-2,100,2,은평뉴타운 신한 헤센스마트,20.04,202308,17,"12,200",10,-,-,2017,통일로 1020,-,중개거래,서울 은평구
2541,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202308,23,"14,500",5,-,-,2013,통일로 1010,-,중개거래,경남 양산시
2542,서울특별시 은평구 진관동,100,100,0,은평헤스티아,23.19,202308,30,"12,250",9,-,-,2015,통일로 1030,-,중개거래,서울 은평구
2543,서울특별시 은평구 진관동,60,60,0,은평뉴타운솔하임,18.717,202308,30,"13,500",3,-,-,2017, ,-,중개거래,서울 은평구
2544,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202309,1,"12,500",17,-,-,2017,진관2로 15-8,-,중개거래,서울 은평구
2545,서울특별시 은평구 진관동,60,60,0,은평뉴타운솔하임,18.717,202309,8,"14,000",9,-,-,2017, ,-,중개거래,서울 은평구
2546,서울특별시 은평구 진관동,100-2,100,2,은평뉴타운 신한 헤센스마트,20.04,202309,10,"14,000",3,-,-,2017,통일로 1020,-,직거래,-
2547,서울특별시 은평구 진관동,100,100,0,은평헤스티아,26.23,202309,12,"11,500",9,-,-,2015,통일로 1030,-,중개거래,서울 은평구
2548,서울특별시 은평구 진관동,100,100,0,은평헤스티아,23.19,202309,18,"10,900",12,-,-,2015,통일로 1030,-,중개거래,서울 은평구
2549,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202309,26,"14,600",14,-,-,2013,통일로 1010,-,중개거래,서울 은평구
2550,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,34.02,202310,21,"26,000",18,-,-,2013,통일로 1010,-,중개거래,서울 은평구
2551,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202310,24,"14,450",15,-,-,2013,통일로 1010,-,중개거래,서울 은평구
2552,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202310,24,"14,450",15,-,-,2013,통일로 1010,20231123,중개거래,서울 은평구
2553,서울특별시 은평구 진관동,100-4,100,4,어드벤스힐 오피스텔,29.79,202310,27,"15,100",5,-,-,2013,진관1로 21-35,-,중개거래,서울 은평구
2554,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202310,30,"12,700",15,-,-,2017,진관2로 15-8,-,중개거래,서울 은평구
2555,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202311,12,"11,700",6,-,-,2017,진관2로 15-8,20231118,중개거래,서울 은평구
2556,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202311,14,"13,500",4,-,-,2013,통일로 1010,-,중개거래,서울 은평구
2557,서울특별시 은평구 진관동,100-4,100,4,어드벤스힐 오피스텔,29.79,202311,17,"14,500",4,-,-,2013,진관1로 21-35,-,직거래,-
2558,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202311,18,"11,700",6,-,-,2017,진관2로 15-8,-,중개거래,서울 은평구
2559,서울특별시 은평구 진관동,66,66,0,은평뉴타운 꿈에그린,19.84,202311,20,"13,000",15,-,-,2018,진관3로 33,-,중개거래,서울 은평구
2560,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202311,21,"11,800",10,-,-,2017,진관2로 15-8,-,중개거래,서울 은평구
2561,서울특별시 은평구 진관동,100-4,100,4,어드벤스힐 오피스텔,29.79,202311,23,"15,300",6,-,-,2013,진관1로 21-35,-,중개거래,서울 은평구
2562,서울특별시 은평구 진관동,100-4,100,4,어드벤스힐 오피스텔,29.79,202311,23,"15,300",6,-,-,2013,진관1로 21-35,20231204,중개거래,서울 은평구
2563,서울특별시 은평구 진관동,60,60,0,은평뉴타운솔하임,18.717,202311,25,"14,500",13,-,-,2017, ,20240223,중개거래,서울 은평구
2564,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202311,27,"14,980",15,-,-,2013,통일로 1010,-,중개거래,서울 은평구
2565,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202312,2,"13,500",3,-,-,2013,통일로 1010,-,중개거래,서울 은평구
2566,서울특별시 은평구 진관동,60,60,0,은평뉴타운솔하임,18.717,202312,20,"14,800",12,-,-,2017, ,-,중개거래,서울 은평구
2567,서울특별시 은평구 진관동,100-2,100,2,은평뉴타운 신한 헤센스마트,20.04,202401,4,"10,500",8,개인,개인,2017,통일로 1020,-,중개거래,서울 은평구
2568,서울특별시 은평구 진관동,100-2,100,2,은평뉴타운 신한 헤센스마트,20.04,202401,17,"10,500",8,개인,개인,2017,통일로 1020,20240307,중개거래,서울 은평구
2569,서울특별시 은평구 진관동,100,100,0,은평헤스티아,26.23,202401,23,"11,700",5,개인,개인,2015,통일로 1030,-,중개거래,"서울 강서구, 서울 은평구"
2570,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202401,27,"14,000",27,개인,개인,2013,통일로 1010,-,중개거래,서울 은평구
2571,서울특별시 은평구 진관동,100,100,0,은평헤스티아,26.23,202401,27,"12,500",8,개인,개인,2015,통일로 1030,-,중개거래,서울 은평구
2572,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202402,1,"13,000",11,개인,개인,2017,진관2로 15-8,-,중개거래,경기 고양덕양구
2573,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,20.01,202402,19,"10,450",15,개인,개인,2013,통일로 1010,-,중개거래,서울 은평구
2574,서울특별시 은평구 진관동,100-2,100,2,은평뉴타운 신한 헤센스마트,20.04,202402,20,"10,300",3,개인,개인,2017,통일로 1020,-,중개거래,서울 은평구
2575,서울특별시 은평구 진관동,100-6,100,6,메이플카운티2차,22.78,202402,20,"12,000",7,개인,개인,2015, ,-,중개거래,서울 은평구
2576,서울특별시 은평구 진관동,66,66,0,은평뉴타운 꿈에그린,19.84,202402,21,"12,000",11,개인,개인,2018,진관3로 33,-,중개거래,서울 은평구
2577,서울특별시 은평구 진관동,100-6,100,6,메이플카운티2차,22.78,202402,21,"12,000",6,개인,개인,2015, ,-,중개거래,서울 은평구
2578,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202402,26,"13,500",8,개인,개인,2013,통일로 1010,-,중개거래,서울 은평구
2579,서울특별시 은평구 진관동,100-4,100,4,어드벤스힐 오피스텔,29.79,202402,26,"13,300",4,개인,개인,2013,진관1로 21-35,-,중개거래,서울 은평구
2580,서울특별시 은평구 진관동,60,60,0,은평뉴타운솔하임,18.717,202402,27,"14,500",13,개인,개인,2017, ,-,중개거래,서울 은평구
2581,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202402,28,"14,200",14,개인,개인,2013,통일로 1010,-,중개거래,서울 은평구
2582,서울특별시 은평구 진관동,100-4,100,4,어드벤스힐 오피스텔,29.79,202403,4,"15,500",8,개인,개인,2013,진관1로 21-35,-,중개거래,서울 은평구
2583,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202403,7,"13,000",17,개인,개인,2017,진관2로 15-8,-,직거래,-
2584,서울특별시 은평구 진관동,66,66,0,은평뉴타운 꿈에그린,19.84,202403,7,"12,500",19,개인,개인,2018,진관3로 33,-,중개거래,서울 은평구
2585,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202403,10,"12,300",11,개인,개인,2017,진관2로 15-8,-,중개거래,서울 은평구
2586,서울특별시 은평구 진관동,100,100,0,은평헤스티아,23.19,202403,15,"10,950",10,개인,개인,2015,통일로 1030,-,중개거래,서울 은평구
2587,서울특별시 은평구 진관동,60,60,0,은평뉴타운솔하임,28.119,202404,10,"24,000",6,개인,개인,2017, ,-,중개거래,서울 은평구
2588,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202404,17,"13,000",14,개인,개인,2017,진관2로 15-8,-,중개거래,서울 은평구
2589,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202404,19,"13,400",17,개인,개인,2013,통일로 1010,-,중개거래,서울 은평구
2590,서울특별시 은평구 진관동,73,73,0,웅신 미켈란의 아침,19.06,202404,20,"12,850",16,개인,개인,2017,진관2로 15-8,-,중개거래,서울 은평구
2591,서울특별시 은평구 진관동,100,100,0,은평헤스티아,26.23,202404,22,"12,300",12,개인,개인,2015,통일로 1030,-,중개거래,서울 은평구
2592,서울특별시 은평구 진관동,100-2,100,2,은평뉴타운 신한 헤센스마트,20.04,202404,25,"10,500",4,개인,개인,2017,통일로 1020,-,직거래,-
2593,서울특별시 은평구 진관동,66,66,0,은평뉴타운 꿈에그린,19.84,202404,25,"12,500",6,개인,개인,2018,진관3로 33,-,중개거래,서울 은평구
2594,서울특별시 은평구 진관동,100-1,100,1,은평헤스티아 2차,23.19,202404,27,"10,200",3,개인,개인,2016,통일로 1022,-,중개거래,서울 은평구
2595,서울특별시 은평구 진관동,66,66,0,은평뉴타운 꿈에그린,19.84,202404,27,"12,800",7,개인,개인,2018,진관3로 33,-,중개거래,서울 은평구
2596,서울특별시 은평구 진관동,100,100,0,은평헤스티아,23.19,202404,30,"12,600",10,개인,개인,2015,통일로 1030,-,직거래,-
2597,서울특별시 은평구 진관동,66,66,0,은평뉴타운 꿈에그린,19.84,202404,30,"12,000",13,개인,개인,2018,진관3로 33,-,중개거래,서울 은평구
2598,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,31.34,202405,2,"22,000",22,개인,개인,2013,통일로 1010,-,중개거래,서울 은평구
2599,서울특별시 은평구 진관동,64,64,0,은평뉴타운 힐데스하임,54.41,202405,2,"41,000",6,개인,개인,2017,진관3로 11,-,중개거래,서울 종로구
2600,서울특별시 은평구 진관동,100-3,100,3,아이파크 포레스트 게이트,24.91,202405,11,"13,500",9,개인,개인,2013,통일로 1010,-,중개거래,서울 은평구
2601,서울특별시 서대문구 충정로2가,192,192,0,서대문 디오빌 오피스텔,25.35,202307,14,"18,000",9,-,-,2009,충정로 59,-,중개거래,서울 서대문구
2602,서울특별시 서대문구 충정로2가,192,192,0,서대문 디오빌 오피스텔,25.35,202307,20,"17,900",10,-,-,2009,충정로 59,-,중개거래,서울 서대문구
2603,서울특별시 서대문구 충정로2가,192,192,0,서대문 디오빌 오피스텔,25.35,202308,12,"17,930",13,-,-,2009,충정로 59,-,중개거래,서울 서대문구
2604,서울특별시 서대문구 충정로2가,191,191,0,유원골든타워오피스텔,34.56,202308,12,"21,000",12,-,-,1992,충정로 53,-,중개거래,서울 서대문구
2605,서울특별시 서대문구 충정로2가,191,191,0,유원골든타워오피스텔,34.56,202308,12,"21,000",12,-,-,1992,충정로 53,-,중개거래,서울 서대문구
2606,서울특별시 서대문구 충정로2가,191,191,0,유원골든타워오피스텔,34.56,202310,23,"19,900",12,-,-,1992,충정로 53,-,중개거래,서울 서대문구
2607,서울특별시 서대문구 충정로2가,192,192,0,서대문 디오빌 오피스텔,25.35,202311,25,"18,200",16,-,-,2009,충정로 59,-,직거래,-
2608,서울특별시 서대문구 충정로2가,192,192,0,서대문 디오빌 오피스텔,25.35,202402,18,"18,100",12,개인,개인,2009,충정로 59,-,중개거래,서울 서대문구
2609,서울특별시 서대문구 충정로2가,192,192,0,서대문 디오빌 오피스텔,25.35,202402,26,"18,200",6,개인,개인,2009,충정로 59,-,중개거래,서울 종로구
2610,서울특별시 서대문구 충정로2가,192,192,0,서대문 디오빌 오피스텔,25.35,202402,29,"18,400",16,개인,개인,2009,충정로 59,-,중개거래,서울 서대문구
2611,서울특별시 서대문구 충정로3가,465,465,0,충정리시온,26.73,202305,15,"13,000",2,-,-,2004,서소문로 27,-,중개거래,서울 영등포구
2612,서울특별시 서대문구 충정로3가,465,465,0,충정리시온,26.73,202305,15,"13,000",2,-,-,2004,서소문로 27,-,중개거래,서울 영등포구
2613,서울특별시 서대문구 충정로3가,465,465,0,충정리시온,38.33,202305,15,"18,000",2,-,-,2004,서소문로 27,-,중개거래,서울 영등포구
2614,서울특별시 서대문구 충정로3가,465,465,0,충정리시온,26.73,202305,15,"13,000",2,-,-,2004,서소문로 27,-,중개거래,서울 영등포구
2615,서울특별시 서대문구 충정로3가,465,465,0,충정리시온,29.56,202404,3,"17,500",4,개인,개인,2004,서소문로 27,-,중개거래,서울 서대문구
2616,서울특별시 서대문구 충정로3가,465,465,0,충정리시온,33.74,202404,3,"17,200",2,개인,개인,2004,서소문로 27,-,중개거래,서울 서대문구
2617,서울특별시 서대문구 충정로3가,465,465,0,충정리시온,29.23,202404,3,"14,600",2,개인,개인,2004,서소문로 27,-,중개거래,서울 서대문구
2618,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,59.02,202307,1,"49,400",5,-,-,2006,서소문로 37,-,중개거래,서울 서대문구
2619,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,29.25,202307,7,"20,150",13,-,-,2006,서소문로 37,-,중개거래,서울 서대문구
2620,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,29.26,202307,27,"21,700",12,-,-,2006,서소문로 37,-,중개거래,서울 서대문구
2621,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,30.86,202307,27,"17,500",2,-,-,2006,서소문로 37,-,중개거래,서울 중구
2622,서울특별시 서대문구 합동,116,116,0,SK리쳄블,34.22,202307,28,"24,300",8,-,-,2005,서소문로 45,-,중개거래,서울 서대문구
2623,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,30.86,202309,7,"21,000",7,-,-,2006,서소문로 37,-,중개거래,서울 서대문구
2624,서울특별시 서대문구 합동,116,116,0,SK리쳄블,49.83,202309,22,"40,000",17,-,-,2005,서소문로 45,-,중개거래,서울 중구
2625,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,30.86,202311,11,"21,500",12,-,-,2006,서소문로 37,-,중개거래,서울 서대문구
2626,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,30.86,202311,20,"17,400",3,-,-,2006,서소문로 37,-,중개거래,서울 중구
2627,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,61.22,202401,12,"47,500",14,개인,개인,2006,서소문로 37,-,중개거래,서울 서대문구
2628,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,29.26,202401,22,"19,000",11,개인,개인,2006,서소문로 37,-,중개거래,서울 서대문구
2629,서울특별시 서대문구 합동,116,116,0,SK리쳄블,41.57,202401,29,"26,400",12,개인,개인,2005,서소문로 45,-,중개거래,서울 서대문구 서울 중구
2630,서울특별시 서대문구 합동,116,116,0,SK리쳄블,34.22,202401,30,"22,000",6,개인,개인,2005,서소문로 45,-,직거래,-
2631,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,30.86,202402,22,"19,700",8,개인,개인,2006,서소문로 37,-,중개거래,서울 서대문구
2632,서울특별시 서대문구 합동,116,116,0,SK리쳄블,41.57,202402,28,"26,800",12,개인,개인,2005,서소문로 45,-,중개거래,서울 서대문구
2633,서울특별시 서대문구 합동,116,116,0,SK리쳄블,41.08,202403,18,"26,000",9,개인,개인,2005,서소문로 45,-,중개거래,서울 서대문구
2634,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,29.26,202403,31,"19,850",5,개인,개인,2006,서소문로 37,-,중개거래,서울 중구
2635,서울특별시 서대문구 합동,116,116,0,SK리쳄블,41.08,202404,2,"26,250",10,개인,개인,2005,서소문로 45,-,중개거래,서울 서대문구
2636,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,29.29,202404,4,"20,700",7,개인,개인,2006,서소문로 37,-,중개거래,서울 중구
2637,서울특별시 서대문구 합동,117,117,0,충정로대우디오빌,37.15,202404,9,"24,100",12,개인,개인,2006,서소문로 37,-,중개거래,서울 서대문구
2638,서울특별시 서대문구 합동,116,116,0,SK리쳄블,41.57,202404,11,"28,000",12,개인,개인,2005,서소문로 45,-,중개거래,서울 서대문구
2639,서울특별시 서대문구 북아현동,1013,1013,0,이편한세상신촌,27.42,202305,19,"30,000",11,-,-,2018, ,-,중개거래,서울 종로구
2640,서울특별시 서대문구 북아현동,1013,1013,0,이편한세상신촌,27.16,202305,31,"30,000",8,-,-,2018, ,-,중개거래,서울 서대문구
2641,서울특별시 서대문구 북아현동,1013,1013,0,이편한세상신촌,27.42,202307,30,"31,000",12,-,-,2018, ,-,중개거래,서울 마포구 서울 서대문구
2642,서울특별시 서대문구 북아현동,1013,1013,0,이편한세상신촌,27.42,202309,11,"31,500",10,-,-,2018, ,-,중개거래,서울 서대문구
2643,서울특별시 서대문구 북아현동,154-6,154,6,헤센 스마트 더 센트럴,20.98,202311,30,"36,504",17,-,-,2023,신촌로33길 16,-,중개거래,서울 마포구
2644,서울특별시 서대문구 북아현동,154-6,154,6,헤센 스마트 더 센트럴,20.98,202403,6,"37,700",3,개인,개인,2023,신촌로33길 16,-,중개거래,서울 서대문구
2645,서울특별시 서대문구 북아현동,1013,1013,0,이편한세상신촌,27.42,202404,1,"31,000",9,개인,개인,2018, ,-,중개거래,서울 서대문구
2646,서울특별시 서대문구 북아현동,1013,1013,0,이편한세상신촌,27.42,202404,19,"32,000",9,개인,개인,2018, ,-,중개거래,서울 서대문구
2647,서울특별시 서대문구 대현동,27-20,27,20,신촌가이아,26.64,202305,19,"17,000",12,-,-,2005,신촌역로 16,-,직거래,-
2648,서울특별시 서대문구 대현동,104-36,104,36,신촌자이엘라,36.8,202305,27,"33,000",8,-,-,2014,신촌로 149,-,중개거래,서울 마포구
2649,서울특별시 서대문구 대현동,104-5,104,5,신촌푸르지오시티,25.764,202305,31,"23,900",9,-,-,2014,신촌역로 7,-,중개거래,서울 서대문구
2650,서울특별시 서대문구 대현동,104-5,104,5,신촌푸르지오시티,23.695,202306,1,"21,400",11,-,-,2014,신촌역로 7,-,중개거래,서울 서대문구
2651,서울특별시 서대문구 대현동,40-38,40,38,이대역 STARGATE,19.76,202306,2,"27,500",18,-,-,2021,신촌로 169-6,-,중개거래,서울 마포구
2652,서울특별시 서대문구 대현동,90-70,90,70,파라타워,41.163,202306,10,"44,000",12,-,-,2020,신촌로 163,-,직거래,-
